Partner ID,Partner Type,Earnings (Value),Earnings (Stability Type),Perf. Rating (Avg),Time on Platform (Months),Order/Trip Volume,Financial Activity (Score),Earnings Volatility,On-Time Loan Repayments,Operational Anomaly Score,Creditworthy
007137,Driver,1185,Stable,4.3,27,375,0.43,0.43,10,0.28,0
007138,Merchant,1560,Variable,4.2,24,449,0.62,0.3,11,0.15,0
007139,Driver,1106,Seasonal,4.1,8,292,0.32,0.48,6,0.28,0
007140,Driver,1584,Stable,4.4,12,340,0.41,0.23,7,0.19,0
007141,Driver,2056,Stable,4.5,42,580,0.75,0.1,15,0.11,1
007142,Merchant,1655,Stable,4.6,39,396,0.67,0.23,11,0.07,1
007143,Merchant,999,Seasonal,4.6,38,317,0.38,0.4,8,0.2,0
007144,Driver,1994,Seasonal,4.9,43,441,0.67,0.13,14,0.05,1
007145,Merchant,1704,Seasonal,4.2,16,355,0.56,0.2,11,0.27,0
007146,Driver,1734,Variable,4.6,22,373,0.59,0.1,12,0.18,1
007147,Driver,2332,Stable,4.8,19,667,0.68,0.1,14,0.12,1
007148,Merchant,1553,Stable,4.3,25,420,0.5,0.37,11,0.25,0
007149,Driver,2182,Stable,4.7,43,502,0.79,0.1,14,0.26,1
007150,Merchant,1003,Stable,5.0,43,272,0.47,0.38,10,0.1,1
007151,Merchant,1158,Variable,4.4,36,326,0.52,0.46,10,0.26,0
007152,Merchant,1982,Stable,4.5,43,433,0.78,0.1,15,0.12,1
007153,Driver,1235,Stable,4.6,39,381,0.52,0.24,12,0.21,1
007154,Driver,1948,Stable,4.1,11,524,0.56,0.18,13,0.09,0
007155,Driver,1309,Seasonal,5.0,46,313,0.55,0.42,10,0.11,1
007156,Driver,2192,Variable,4.2,13,431,0.66,0.1,12,0.09,1
007157,Driver,1477,Stable,4.7,29,356,0.48,0.4,8,0.22,1
007158,Driver,1078,Stable,4.2,4,365,0.19,0.34,2,0.11,0
007159,Driver,1762,Variable,4.4,22,421,0.48,0.1,11,0.1,0
007160,Driver,1742,Stable,4.8,39,532,0.65,0.1,14,0.0,1
007161,Driver,1257,Variable,4.8,35,327,0.56,0.45,11,0.1,1
007162,Driver,2283,Stable,4.6,27,597,0.69,0.1,12,0.27,1
007163,Driver,2209,Seasonal,4.6,39,600,0.85,0.1,15,0.11,1
007164,Driver,1535,Seasonal,4.8,44,457,0.61,0.2,14,0.12,1
007165,Driver,1503,Stable,4.7,20,446,0.49,0.13,11,0.0,1
007166,Driver,1718,Stable,4.7,45,508,0.71,0.27,14,0.21,1
007167,Driver,1452,Stable,4.7,21,348,0.39,0.22,8,0.0,1
007168,Merchant,1855,Variable,4.2,4,427,0.4,0.23,6,0.18,0
007169,Merchant,1629,Variable,4.9,41,483,0.57,0.15,9,0.0,1
007170,Driver,2088,Stable,4.3,18,445,0.68,0.1,15,0.27,1
007171,Driver,1463,Variable,4.7,38,457,0.66,0.23,12,0.02,1
007172,Merchant,1663,Stable,4.7,36,456,0.65,0.24,12,0.21,1
007173,Driver,1517,Stable,4.3,33,411,0.53,0.11,9,0.15,0
007174,Driver,1181,Variable,4.3,18,342,0.48,0.37,11,0.23,0
007175,Merchant,1203,Stable,4.4,20,378,0.45,0.39,11,0.05,0
007176,Merchant,1255,Stable,5.0,46,376,0.58,0.41,10,0.02,1
007177,Merchant,1630,Variable,4.0,6,480,0.5,0.35,11,0.18,0
007178,Merchant,1495,Stable,4.5,27,389,0.59,0.27,13,0.02,1
007179,Driver,1371,Stable,4.8,45,403,0.52,0.25,12,0.0,1
007180,Driver,1020,Variable,5.0,40,282,0.53,0.39,12,0.17,1
007181,Driver,1530,Seasonal,4.8,23,328,0.43,0.24,6,0.07,1
007182,Driver,1851,Stable,3.9,13,378,0.62,0.1,14,0.15,0
007183,Merchant,1707,Stable,4.9,34,446,0.68,0.22,14,0.0,1
007184,Driver,2222,Stable,4.2,17,563,0.64,0.1,11,0.29,0
007185,Driver,2316,Seasonal,4.1,22,593,0.78,0.1,14,0.08,1
007186,Driver,1037,Variable,4.7,34,350,0.51,0.58,10,0.07,1
007187,Driver,1346,Stable,4.8,42,336,0.68,0.23,13,0.0,1
007188,Merchant,905,Variable,4.3,9,303,0.3,0.59,7,0.3,0
007189,Driver,2283,Stable,4.1,7,575,0.65,0.1,11,0.14,0
007190,Driver,1763,Variable,4.5,25,445,0.59,0.1,10,0.15,1
007191,Driver,1665,Stable,3.8,4,403,0.35,0.22,9,0.35,0
007192,Merchant,1740,Stable,4.3,12,395,0.55,0.1,13,0.21,0
007193,Driver,1643,Stable,3.9,11,364,0.39,0.15,8,0.37,0
007194,Merchant,1679,Stable,3.6,2,469,0.49,0.12,10,0.41,0
007195,Driver,2228,Seasonal,4.8,31,537,0.68,0.1,12,0.04,1
007196,Driver,1184,Stable,4.4,31,297,0.46,0.35,7,0.22,0
007197,Driver,1646,Stable,4.3,30,499,0.54,0.17,11,0.25,0
007198,Merchant,1167,Seasonal,3.9,2,371,0.25,0.41,4,0.14,0
007199,Driver,2414,Seasonal,4.9,37,579,0.84,0.1,15,0.2,1
007200,Driver,1488,Seasonal,4.4,19,407,0.45,0.26,8,0.17,0
007201,Driver,1708,Stable,4.9,47,474,0.65,0.14,14,0.07,1
007202,Merchant,1611,Stable,4.7,44,402,0.65,0.12,14,0.09,1
007203,Driver,2094,Stable,4.2,9,465,0.52,0.1,11,0.28,0
007204,Driver,2495,Stable,4.7,28,681,0.87,0.1,15,0.22,1
007205,Driver,1063,Stable,4.7,24,320,0.34,0.55,4,0.2,0
007206,Driver,2218,Stable,4.0,2,464,0.61,0.1,14,0.13,0
007207,Driver,2326,Stable,4.6,23,513,0.61,0.1,13,0.07,1
007208,Driver,2284,Stable,5.0,46,543,0.87,0.1,15,0.0,1
007209,Merchant,1085,Seasonal,4.6,35,278,0.45,0.46,8,0.17,0
007210,Driver,2481,Seasonal,4.4,14,548,0.75,0.1,15,0.03,1
007211,Driver,1041,Stable,4.3,26,264,0.31,0.42,7,0.31,0
007212,Merchant,1035,Stable,4.4,5,354,0.36,0.49,5,0.09,0
007213,Driver,2141,Seasonal,4.7,44,596,0.7,0.1,13,0.13,1
007214,Merchant,1670,Stable,4.1,14,468,0.55,0.1,12,0.27,0
007215,Driver,1886,Stable,4.4,34,512,0.61,0.17,14,0.15,1
007216,Driver,2406,Stable,5.0,47,586,0.81,0.1,15,0.0,1
007217,Driver,1857,Stable,4.7,31,511,0.68,0.24,12,0.06,1
007218,Merchant,1787,Variable,4.3,11,478,0.51,0.15,8,0.09,0
007219,Driver,1311,Seasonal,4.5,27,416,0.53,0.22,10,0.22,0
007220,Driver,2258,Stable,4.3,21,636,0.7,0.1,15,0.21,1
007221,Driver,1355,Stable,4.7,45,366,0.67,0.46,13,0.06,1
007222,Driver,2109,Stable,4.8,26,494,0.71,0.1,14,0.21,1
007223,Driver,2354,Variable,4.7,24,605,0.77,0.1,13,0.22,1
007224,Driver,1442,Variable,4.4,35,408,0.64,0.27,10,0.23,1
007225,Driver,1556,Stable,4.6,33,442,0.5,0.21,8,0.09,1
007226,Merchant,1768,Stable,4.6,27,451,0.66,0.1,11,0.22,1
007227,Merchant,1888,Stable,4.7,21,400,0.51,0.1,12,0.13,1
007228,Merchant,1245,Stable,4.3,26,374,0.46,0.27,8,0.27,0
007229,Driver,1781,Stable,4.3,18,524,0.47,0.2,8,0.17,0
007230,Driver,1921,Seasonal,4.8,42,453,0.67,0.14,12,0.17,1
007231,Driver,2108,Stable,4.7,27,582,0.66,0.12,11,0.03,1
007232,Driver,1624,Stable,5.0,42,367,0.57,0.1,11,0.0,1
007233,Merchant,1231,Stable,4.2,31,318,0.43,0.46,8,0.27,0
007234,Driver,1436,Seasonal,4.7,22,372,0.54,0.16,11,0.03,1
007235,Merchant,1739,Seasonal,4.2,16,434,0.44,0.1,10,0.28,0
007236,Driver,1649,Stable,4.7,28,456,0.55,0.17,11,0.05,1
007237,Driver,2376,Stable,4.8,44,530,0.75,0.1,13,0.06,1
007238,Driver,1900,Variable,4.7,42,480,0.64,0.1,13,0.0,1
007239,Driver,1087,Stable,4.5,7,279,0.25,0.34,7,0.07,0
007240,Driver,1337,Stable,4.5,27,341,0.57,0.38,12,0.13,1
007241,Merchant,1945,Stable,5.0,41,488,0.63,0.1,10,0.05,1
007242,Driver,1205,Stable,4.3,31,341,0.4,0.44,9,0.07,0
007243,Merchant,919,Variable,4.5,12,267,0.26,0.62,7,0.27,0
007244,Merchant,1991,Stable,4.1,5,565,0.47,0.1,7,0.37,0
007245,Driver,1705,Variable,4.1,8,509,0.49,0.3,11,0.29,0
007246,Driver,1685,Variable,4.2,12,434,0.47,0.1,7,0.21,0
007247,Driver,2206,Stable,4.1,7,526,0.57,0.1,10,0.28,0
007248,Driver,2378,Stable,4.1,2,457,0.53,0.1,8,0.12,0
007249,Merchant,1560,Stable,4.4,25,486,0.55,0.11,10,0.28,0
007250,Driver,1155,Seasonal,4.2,8,301,0.35,0.27,7,0.34,0
007251,Driver,1166,Stable,4.4,31,378,0.56,0.48,10,0.11,0
007252,Merchant,1060,Stable,4.4,26,269,0.33,0.51,6,0.2,0
007253,Merchant,1482,Stable,4.1,19,460,0.49,0.16,10,0.22,0
007254,Driver,1297,Variable,4.9,38,351,0.48,0.31,7,0.0,1
007255,Driver,1791,Stable,4.3,2,509,0.53,0.28,11,0.07,0
007256,Driver,1030,Seasonal,4.5,16,337,0.32,0.54,5,0.1,0
007257,Driver,1056,Seasonal,4.4,6,296,0.31,0.37,5,0.11,0
007258,Driver,1915,Stable,4.5,45,549,0.7,0.16,15,0.06,1
007259,Driver,1028,Variable,3.9,7,290,0.36,0.31,6,0.19,0
007260,Driver,1820,Seasonal,3.8,1,456,0.5,0.11,11,0.35,0
007261,Driver,1457,Seasonal,4.2,19,408,0.43,0.24,9,0.27,0
007262,Driver,1134,Stable,4.5,26,301,0.53,0.26,11,0.08,1
007263,Driver,1046,Stable,4.9,33,263,0.38,0.36,6,0.18,1
007264,Driver,1765,Stable,4.5,31,478,0.52,0.2,10,0.18,1
007265,Driver,1678,Stable,4.8,36,480,0.54,0.17,8,0.14,1
007266,Driver,2281,Stable,4.7,39,495,0.79,0.1,15,0.06,1
007267,Driver,2169,Stable,4.6,32,627,0.77,0.1,14,0.23,1
007268,Driver,1228,Stable,4.0,9,403,0.27,0.28,6,0.12,0
007269,Driver,2357,Seasonal,4.7,40,556,0.9,0.1,15,0.19,1
007270,Driver,2105,Variable,4.4,16,420,0.68,0.14,13,0.24,1
007271,Driver,1701,Variable,4.4,19,444,0.45,0.17,11,0.08,0
007272,Driver,2282,Stable,4.5,24,527,0.77,0.1,13,0.2,1
007273,Driver,1875,Stable,5.0,44,500,0.66,0.14,14,0.05,1
007274,Merchant,1577,Stable,4.0,16,465,0.52,0.3,11,0.35,0
007275,Driver,1173,Variable,4.7,45,330,0.6,0.38,13,0.13,1
007276,Merchant,1781,Stable,4.7,36,524,0.58,0.25,9,0.16,1
007277,Driver,1232,Stable,4.9,37,391,0.5,0.25,11,0.19,1
007278,Driver,2470,Seasonal,3.9,6,692,0.72,0.1,14,0.35,0
007279,Driver,1088,Seasonal,4.8,34,332,0.49,0.28,8,0.0,1
007280,Driver,1792,Stable,4.5,27,432,0.67,0.28,14,0.29,1
007281,Driver,2250,Stable,4.3,16,462,0.58,0.1,10,0.17,0
007282,Driver,1679,Variable,4.1,20,362,0.48,0.19,11,0.22,0
007283,Merchant,907,Stable,4.1,6,250,0.19,0.59,4,0.17,0
007284,Driver,1027,Stable,4.1,2,326,0.23,0.43,5,0.37,0
007285,Driver,2194,Variable,4.9,43,438,0.8,0.1,15,0.12,1
007286,Driver,1787,Stable,4.2,27,437,0.58,0.1,10,0.19,0
007287,Driver,1440,Stable,4.9,46,319,0.58,0.18,12,0.19,1
007288,Merchant,1861,Seasonal,4.2,22,406,0.49,0.11,11,0.17,0
007289,Driver,1902,Seasonal,4.3,18,445,0.54,0.11,12,0.05,1
007290,Driver,1940,Variable,4.4,27,580,0.63,0.14,13,0.09,1
007291,Driver,1082,Stable,4.1,10,317,0.24,0.48,5,0.25,0
007292,Driver,1271,Stable,4.6,36,331,0.52,0.3,10,0.17,1
007293,Merchant,1306,Stable,4.0,4,327,0.25,0.45,4,0.29,0
007294,Merchant,1165,Seasonal,4.5,17,336,0.39,0.49,7,0.23,0
007295,Merchant,1049,Stable,4.7,44,341,0.46,0.55,7,0.0,1
007296,Driver,2291,Variable,4.4,15,526,0.58,0.1,11,0.25,0
007297,Merchant,814,Stable,4.1,6,287,0.14,0.43,4,0.25,0
007298,Driver,1712,Stable,4.5,18,406,0.45,0.11,10,0.28,0
007299,Driver,2072,Variable,4.5,35,443,0.69,0.1,15,0.22,1
007300,Driver,2402,Stable,4.5,11,664,0.56,0.1,13,0.13,1
007301,Merchant,1433,Stable,4.5,10,409,0.37,0.3,8,0.27,0
007302,Driver,1916,Stable,4.2,7,543,0.42,0.12,7,0.17,0
007303,Driver,2391,Stable,4.2,6,503,0.56,0.1,11,0.16,0
007304,Driver,1810,Stable,4.3,23,548,0.58,0.25,10,0.13,0
007305,Driver,1588,Seasonal,3.7,1,470,0.32,0.21,8,0.34,0
007306,Merchant,968,Stable,4.7,33,332,0.5,0.35,10,0.09,1
007307,Driver,1509,Stable,4.9,47,471,0.69,0.15,12,0.1,1
007308,Driver,1193,Seasonal,5.0,44,284,0.48,0.32,11,0.06,1
007309,Driver,2346,Stable,4.7,20,491,0.74,0.1,14,0.15,1
007310,Driver,1027,Seasonal,4.3,6,349,0.24,0.54,2,0.29,0
007311,Driver,2230,Seasonal,4.6,35,524,0.73,0.1,15,0.1,1
007312,Driver,1653,Variable,4.7,21,395,0.48,0.11,8,0.07,1
007313,Driver,1621,Variable,4.4,26,494,0.55,0.1,11,0.3,0
007314,Driver,1017,Stable,4.6,21,317,0.41,0.56,10,0.25,0
007315,Driver,1154,Variable,4.1,15,335,0.4,0.25,10,0.18,0
007316,Merchant,1017,Variable,4.8,37,287,0.45,0.55,8,0.1,1
007317,Driver,1235,Seasonal,4.3,14,295,0.32,0.35,8,0.31,0
007318,Driver,1475,Seasonal,3.8,8,354,0.43,0.13,9,0.39,0
007319,Driver,2295,Variable,4.1,5,620,0.52,0.1,8,0.21,0
007320,Merchant,1163,Stable,4.1,13,386,0.38,0.35,6,0.3,0
007321,Merchant,1462,Variable,4.4,40,393,0.59,0.36,13,0.19,1
007322,Merchant,965,Seasonal,4.6,28,286,0.44,0.55,9,0.09,0
007323,Driver,2259,Stable,4.5,39,593,0.82,0.1,15,0.19,1
007324,Driver,1160,Stable,4.3,18,372,0.4,0.43,6,0.21,0
007325,Merchant,1448,Seasonal,4.0,10,354,0.43,0.26,10,0.36,0
007326,Driver,1754,Stable,4.9,43,490,0.74,0.1,13,0.0,1
007327,Driver,1361,Stable,4.7,40,379,0.67,0.35,13,0.03,1
007328,Driver,1432,Seasonal,4.6,28,428,0.59,0.21,9,0.11,1
007329,Merchant,1922,Stable,4.7,43,405,0.74,0.1,15,0.0,1
007330,Driver,1461,Stable,4.4,25,392,0.5,0.23,9,0.16,0
007331,Driver,1132,Stable,4.2,2,307,0.35,0.41,6,0.16,0
007332,Merchant,898,Stable,4.6,29,280,0.44,0.64,8,0.27,0
007333,Merchant,1391,Stable,4.3,13,397,0.44,0.16,9,0.31,0
007334,Driver,1345,Seasonal,3.9,1,360,0.4,0.45,8,0.39,0
007335,Driver,1153,Variable,4.8,44,383,0.56,0.27,10,0.1,1
007336,Merchant,1310,Stable,4.5,20,399,0.43,0.28,10,0.02,0
007337,Driver,1149,Stable,4.2,7,279,0.25,0.46,6,0.25,0
007338,Driver,1261,Stable,5.0,28,307,0.57,0.42,13,0.08,1
007339,Driver,2114,Stable,4.3,25,540,0.62,0.1,11,0.18,1
007340,Driver,1896,Seasonal,4.5,27,436,0.57,0.1,10,0.01,1
007341,Driver,1754,Stable,4.4,22,410,0.57,0.12,11,0.12,1
007342,Driver,1696,Stable,4.3,8,508,0.52,0.18,9,0.13,0
007343,Driver,1813,Variable,4.5,36,395,0.64,0.16,12,0.09,1
007344,Driver,2384,Stable,4.4,22,479,0.67,0.1,12,0.2,1
007345,Driver,1504,Stable,4.8,32,392,0.52,0.1,11,0.0,1
007346,Driver,1299,Variable,4.4,31,356,0.44,0.24,10,0.1,0
007347,Driver,2486,Seasonal,4.0,8,478,0.6,0.1,12,0.39,0
007348,Merchant,1202,Stable,4.3,23,388,0.35,0.5,7,0.21,0
007349,Driver,1294,Seasonal,4.6,31,418,0.6,0.3,13,0.2,1
007350,Merchant,1647,Seasonal,4.8,43,349,0.58,0.15,9,0.09,1
007351,Merchant,985,Seasonal,4.6,40,336,0.47,0.47,10,0.0,1
007352,Driver,1743,Seasonal,4.0,2,366,0.48,0.13,8,0.31,0
007353,Merchant,1359,Stable,4.3,20,336,0.49,0.43,10,0.3,0
007354,Driver,1577,Variable,4.7,42,361,0.55,0.22,13,0.2,1
007355,Driver,1992,Stable,4.3,12,561,0.52,0.12,8,0.3,0
007356,Driver,2041,Stable,4.0,7,463,0.51,0.16,8,0.39,0
007357,Driver,1878,Variable,4.9,46,496,0.69,0.1,11,0.05,1
007358,Merchant,1030,Stable,4.2,15,329,0.4,0.35,6,0.24,0
007359,Merchant,1446,Stable,4.1,16,320,0.46,0.35,11,0.25,0
007360,Driver,2457,Variable,4.4,12,707,0.74,0.1,14,0.1,1
007361,Driver,1522,Stable,4.0,3,396,0.38,0.27,5,0.21,0
007362,Driver,1108,Seasonal,4.1,8,325,0.32,0.3,8,0.3,0
007363,Driver,2083,Stable,4.0,7,550,0.6,0.1,12,0.22,0
007364,Driver,2440,Seasonal,3.9,6,673,0.63,0.1,13,0.39,0
007365,Driver,1030,Stable,4.2,18,256,0.42,0.37,10,0.26,0
007366,Merchant,1703,Stable,4.5,27,427,0.53,0.21,9,0.2,1
007367,Driver,1716,Seasonal,4.2,15,488,0.41,0.1,8,0.3,0
007368,Driver,1861,Seasonal,4.6,27,500,0.71,0.1,13,0.03,1
007369,Merchant,1561,Stable,4.0,13,368,0.4,0.16,7,0.26,0
007370,Driver,1603,Stable,4.4,37,346,0.62,0.22,11,0.23,1
007371,Driver,1646,Variable,4.0,14,437,0.43,0.21,6,0.23,0
007372,Driver,1822,Stable,4.5,35,512,0.68,0.1,14,0.07,1
007373,Driver,1364,Seasonal,4.0,8,379,0.29,0.34,3,0.17,0
007374,Driver,1341,Stable,4.4,22,429,0.45,0.27,9,0.03,0
007375,Merchant,1928,Stable,4.7,38,450,0.61,0.13,10,0.22,1
007376,Merchant,1935,Stable,4.8,40,406,0.75,0.1,15,0.03,1
007377,Driver,1638,Seasonal,4.9,40,385,0.61,0.21,14,0.0,1
007378,Driver,2261,Stable,4.4,41,600,0.7,0.1,15,0.04,1
007379,Merchant,1360,Stable,4.6,10,348,0.33,0.3,6,0.08,0
007380,Driver,2468,Seasonal,4.3,13,705,0.72,0.1,15,0.32,1
007381,Driver,1097,Stable,4.2,3,350,0.34,0.55,7,0.24,0
007382,Merchant,1099,Seasonal,4.7,23,366,0.44,0.38,9,0.2,0
007383,Merchant,1450,Stable,4.2,14,454,0.34,0.18,4,0.15,0
007384,Driver,1557,Stable,4.7,37,420,0.67,0.1,12,0.21,1
007385,Merchant,1397,Seasonal,4.8,45,380,0.6,0.14,11,0.12,1
007386,Driver,2031,Seasonal,4.6,15,567,0.56,0.1,11,0.12,1
007387,Driver,2354,Stable,4.7,25,559,0.71,0.1,15,0.17,1
007388,Driver,1448,Stable,4.9,42,336,0.57,0.34,12,0.0,1
007389,Driver,1586,Stable,5.0,39,386,0.69,0.17,12,0.04,1
007390,Driver,1621,Seasonal,4.9,45,381,0.64,0.29,12,0.21,1
007391,Driver,2308,Stable,4.0,9,472,0.59,0.1,13,0.36,0
007392,Driver,1967,Stable,4.5,24,495,0.55,0.2,13,0.15,1
007393,Driver,1145,Stable,4.5,44,320,0.47,0.31,8,0.22,0
007394,Merchant,1465,Stable,4.3,19,384,0.48,0.14,10,0.13,0
007395,Merchant,983,Stable,4.5,44,302,0.57,0.31,13,0.24,1
007396,Driver,1884,Variable,4.5,35,486,0.58,0.1,9,0.11,1
007397,Merchant,802,Stable,4.2,24,224,0.37,0.59,6,0.34,0
007398,Driver,1942,Stable,4.0,13,488,0.64,0.11,11,0.28,0
007399,Merchant,1229,Stable,4.6,37,395,0.46,0.49,10,0.15,1
007400,Driver,1665,Stable,4.1,19,492,0.42,0.16,8,0.36,0
007401,Driver,1014,Stable,4.0,12,342,0.35,0.45,9,0.14,0
007402,Merchant,1164,Variable,4.8,44,379,0.5,0.41,9,0.19,1
007403,Merchant,1681,Stable,4.5,23,370,0.58,0.3,12,0.05,1
007404,Driver,1989,Stable,4.9,29,423,0.71,0.1,15,0.1,1
007405,Merchant,1659,Stable,4.6,13,503,0.49,0.18,8,0.01,1
007406,Driver,2248,Stable,4.1,15,576,0.73,0.1,15,0.35,0
007407,Merchant,1963,Variable,4.4,14,562,0.6,0.1,14,0.06,1
007408,Driver,1142,Stable,4.6,36,308,0.56,0.42,13,0.0,1
007409,Driver,2325,Stable,5.0,42,648,0.91,0.1,15,0.0,1
007410,Merchant,1700,Stable,4.4,13,433,0.49,0.19,7,0.13,0
007411,Driver,1912,Seasonal,4.4,20,498,0.52,0.1,12,0.05,1
007412,Driver,1644,Stable,3.6,3,377,0.45,0.21,9,0.32,0
007413,Merchant,855,Variable,4.6,47,262,0.42,0.59,9,0.17,0
007414,Driver,2464,Stable,3.9,9,529,0.68,0.1,11,0.23,0
007415,Merchant,1965,Stable,3.9,1,482,0.48,0.1,7,0.16,0
007416,Driver,1742,Stable,4.7,32,522,0.66,0.17,13,0.12,1
007417,Merchant,1379,Stable,3.8,1,409,0.25,0.15,5,0.18,0
007418,Driver,2249,Stable,4.0,5,455,0.51,0.1,9,0.19,0
007419,Merchant,1949,Stable,4.7,21,529,0.67,0.16,11,0.16,1
007420,Merchant,1527,Stable,5.0,41,448,0.72,0.39,12,0.1,1
007421,Driver,1173,Variable,5.0,40,382,0.59,0.4,9,0.0,1
007422,Driver,2435,Stable,4.4,14,532,0.75,0.1,15,0.05,1
007423,Driver,1976,Stable,4.9,47,529,0.86,0.11,15,0.0,1
007424,Driver,2026,Variable,4.4,28,502,0.61,0.1,11,0.26,1
007425,Driver,1930,Seasonal,4.8,47,493,0.85,0.1,15,0.08,1
007426,Driver,1290,Seasonal,4.5,6,313,0.43,0.3,10,0.07,0
007427,Driver,2123,Stable,4.1,22,524,0.59,0.1,13,0.26,0
007428,Driver,1662,Variable,3.8,7,396,0.42,0.1,8,0.31,0
007429,Driver,2299,Stable,4.3,6,658,0.67,0.1,12,0.23,0
007430,Merchant,1443,Stable,4.9,32,326,0.55,0.42,11,0.09,1
007431,Driver,1513,Variable,4.7,46,357,0.72,0.17,13,0.09,1
007432,Merchant,954,Stable,4.9,40,270,0.45,0.57,9,0.14,1
007433,Driver,2477,Stable,4.4,23,673,0.79,0.1,15,0.13,1
007434,Driver,1051,Stable,4.2,36,261,0.38,0.4,9,0.16,0
007435,Driver,1037,Stable,4.5,16,334,0.36,0.53,6,0.16,0
007436,Merchant,1120,Stable,4.6,18,330,0.36,0.51,9,0.14,0
007437,Merchant,1039,Stable,4.2,7,274,0.35,0.45,6,0.34,0
007438,Merchant,1555,Stable,4.0,15,452,0.43,0.34,9,0.36,0
007439,Driver,1320,Stable,4.2,17,319,0.36,0.29,8,0.26,0
007440,Driver,1489,Stable,5.0,34,394,0.55,0.33,10,0.0,1
007441,Driver,2063,Seasonal,4.1,3,511,0.57,0.1,13,0.28,0
007442,Driver,2091,Stable,5.0,43,505,0.77,0.1,14,0.0,1
007443,Driver,1385,Stable,4.5,25,309,0.41,0.19,8,0.02,0
007444,Driver,1028,Stable,4.4,27,323,0.44,0.56,9,0.13,0
007445,Driver,2297,Stable,4.7,40,515,0.83,0.1,14,0.22,1
007446,Driver,2449,Variable,3.9,11,505,0.6,0.1,13,0.35,0
007447,Driver,1052,Variable,3.8,19,276,0.34,0.56,7,0.4,0
007448,Merchant,1528,Stable,4.6,16,446,0.51,0.25,8,0.26,0
007449,Merchant,1274,Stable,4.7,44,288,0.67,0.43,14,0.0,1
007450,Merchant,1177,Stable,4.2,18,376,0.36,0.48,7,0.29,0
007451,Driver,1632,Seasonal,4.1,19,358,0.55,0.31,10,0.15,0
007452,Driver,1843,Seasonal,4.4,27,450,0.53,0.14,10,0.2,0
007453,Merchant,1808,Stable,4.4,7,421,0.39,0.1,8,0.21,0
007454,Driver,1938,Stable,4.5,31,404,0.72,0.21,14,0.08,1
007455,Driver,1330,Seasonal,4.7,33,400,0.48,0.25,11,0.11,1
007456,Merchant,1581,Stable,4.4,16,452,0.54,0.26,9,0.19,0
007457,Driver,2171,Stable,4.4,8,451,0.5,0.1,9,0.32,0
007458,Merchant,1864,Stable,4.7,29,463,0.68,0.25,13,0.05,1
007459,Driver,1231,Seasonal,4.3,6,379,0.41,0.39,10,0.08,0
007460,Merchant,1818,Stable,4.5,21,529,0.47,0.14,9,0.16,0
007461,Merchant,1943,Stable,4.5,22,464,0.51,0.15,9,0.05,1
007462,Driver,1040,Stable,4.2,28,261,0.43,0.53,7,0.17,0
007463,Driver,2194,Stable,4.1,3,623,0.49,0.1,7,0.36,0
007464,Merchant,1463,Seasonal,4.2,2,326,0.26,0.15,4,0.12,0
007465,Driver,1688,Seasonal,4.1,22,363,0.46,0.21,9,0.3,0
007466,Driver,1759,Stable,3.5,1,363,0.4,0.27,6,0.45,0
007467,Driver,1242,Seasonal,4.1,36,371,0.43,0.44,6,0.22,0
007468,Driver,1829,Stable,3.9,16,395,0.5,0.1,11,0.34,0
007469,Merchant,1048,Stable,4.7,34,312,0.38,0.45,9,0.18,0
007470,Driver,1230,Stable,4.8,44,390,0.47,0.46,10,0.12,1
007471,Driver,1049,Variable,4.4,35,347,0.39,0.52,6,0.27,0
007472,Merchant,1030,Stable,4.2,8,318,0.21,0.56,6,0.13,0
007473,Driver,2204,Stable,4.2,30,543,0.79,0.1,13,0.33,1
007474,Merchant,1124,Stable,4.3,17,307,0.39,0.46,9,0.3,0
007475,Driver,1453,Stable,4.4,16,333,0.38,0.22,5,0.22,0
007476,Driver,2041,Seasonal,4.7,41,456,0.74,0.16,15,0.0,1
007477,Driver,1528,Stable,4.1,9,340,0.41,0.22,7,0.09,0
007478,Driver,2138,Variable,4.6,25,529,0.67,0.1,14,0.27,1
007479,Driver,1058,Stable,5.0,47,299,0.61,0.46,14,0.12,1
007480,Merchant,932,Stable,4.1,6,289,0.28,0.62,4,0.35,0
007481,Merchant,906,Seasonal,4.6,7,282,0.26,0.47,6,0.28,0
007482,Driver,1640,Stable,4.0,3,389,0.5,0.28,12,0.25,0
007483,Merchant,1864,Stable,4.5,16,469,0.49,0.17,10,0.21,0
007484,Merchant,1804,Stable,4.7,29,427,0.62,0.17,13,0.26,1
007485,Merchant,1813,Stable,4.2,15,375,0.44,0.15,10,0.23,0
007486,Merchant,1007,Variable,4.0,14,269,0.36,0.3,5,0.35,0
007487,Merchant,1079,Stable,4.6,24,349,0.32,0.51,5,0.06,0
007488,Merchant,1541,Stable,5.0,47,478,0.66,0.21,15,0.0,1
007489,Merchant,1930,Stable,4.6,37,462,0.74,0.1,15,0.02,1
007490,Driver,2487,Stable,4.7,23,665,0.71,0.1,13,0.05,1
007491,Merchant,1036,Stable,4.5,26,344,0.43,0.29,10,0.1,0
007492,Merchant,999,Variable,4.8,30,311,0.38,0.58,6,0.0,1
007493,Driver,1843,Variable,4.2,10,379,0.44,0.1,9,0.26,0
007494,Merchant,1119,Seasonal,4.2,10,352,0.33,0.31,6,0.23,0
007495,Driver,2073,Stable,4.7,31,414,0.71,0.1,15,0.0,1
